Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI,Hour,Month
2004-04-26,1900-01-01 14:00:00,1.3,942.0,5.4,785.0,86.0,1065.0,77.0,1365.0,571.0,19.7,32.5,0.7396,467.0,14,4
2004-04-26,1900-01-01 15:00:00,1.4,981.0,6.0,810.0,86.0,1060.0,77.0,1395.0,605.0,20.7,31.6,0.7602,336.97744360902254,15,4
2004-04-26,1900-01-01 16:00:00,1.5,984.0,6.4,832.0,91.0,1034.0,81.0,1410.0,636.0,20.0,32.7,0.7545,340.69924812030075,16,4
2004-04-26,1900-01-01 17:00:00,2.2,1116.0,10.7,1003.0,119.0,864.0,101.0,1625.0,886.0,18.6,35.4,0.7535,394.0451127819549,17,4
2004-04-26,1900-01-01 18:00:00,3.2,1181.0,13.9,1114.0,147.0,787.0,119.0,1685.0,1032.0,18.3,35.9,0.7501,409.6842105263158,18,4
2004-04-26,1900-01-01 19:00:00,3.0,1163.0,12.5,1068.0,135.0,811.0,111.0,1616.0,977.0,17.8,37.5,0.7568,391.812030075188,19,4
2004-04-26,1900-01-01 20:00:00,2.6,1081.0,9.3,950.0,124.0,907.0,109.0,1496.0,924.0,17.3,38.8,0.7584,362.0375939849624,20,4
2004-04-26,1900-01-01 21:00:00,1.6,1017.0,6.7,842.0,89.0,1000.0,101.0,1441.0,846.0,17.3,38.8,0.7596,348.390977443609,21,4
2004-04-26,1900-01-01 22:00:00,1.5,966.0,5.3,778.0,79.0,1057.0,89.0,1359.0,755.0,16.4,40.8,0.7542,328.0451127819549,22,4
2004-04-26,1900-01-01 23:00:00,1.2,924.0,4.0,709.0,63.0,1158.0,75.0,1318.0,610.0,16.0,41.4,0.7487,317.8721804511278,23,4
2004-04-27,1900-01-01 00:00:00,0.8,861.0,2.2,601.0,39.0,1351.0,51.0,1225.0,439.0,15.4,43.0,0.7482,378.76237623762376,0,4
2004-04-27,1900-01-01 01:00:00,0.7,826.0,1.7,560.0,25.0,1424.0,39.0,1197.0,402.0,15.7,42.5,0.7539,366.6732673267327,1,4
2004-04-27,1900-01-01 02:00:00,0.5,846.0,1.6,557.0,19.0,1385.0,32.0,1212.0,406.0,15.6,43.4,0.7651,367.980198019802,2,4
2004-04-27,1900-01-01 03:00:00,0.5,842.0,1.5,545.0,114.57692307692308,1423.0,59.5,1224.0,424.0,15.2,45.8,0.7864,373.86138613861385,3,4
2004-04-27,1900-01-01 04:00:00,0.5599999999999999,909.0,2.5,617.0,34.0,1236.0,49.0,1302.0,558.0,14.7,49.9,0.828,454.0,4,4
2004-04-27,1900-01-01 05:00:00,0.7,930.0,3.3,670.0,58.0,1143.0,68.0,1339.0,746.0,15.5,47.3,0.8282,323.0827067669173,5,4
2004-04-27,1900-01-01 06:00:00,1.4,1120.0,8.9,935.0,112.0,843.0,76.0,1593.0,1126.0,14.4,53.1,0.8677,386.10526315789474,6,4
2004-04-27,1900-01-01 07:00:00,4.1,1518.0,23.4,1389.0,314.0,589.0,122.0,2101.0,1703.0,15.9,48.5,0.8704,46.590909090909086,7,4
2004-04-27,1900-01-01 08:00:00,4.6,1461.0,23.8,1398.0,240.0,630.0,129.0,2050.0,1628.0,18.1,40.3,0.8294,52.0,8,4
2004-04-27,1900-01-01 09:00:00,1.9,1075.0,7.9,896.0,128.0,938.0,94.0,1487.0,936.0,19.6,35.9,0.81,359.8045112781955,9,4
2004-04-27,1900-01-01 10:00:00,1.9,1061.0,8.2,908.0,141.0,968.0,99.0,1455.0,890.0,22.8,29.1,0.796,351.8646616541353,10,4
2004-04-27,1900-01-01 11:00:00,1.7,1066.0,8.8,931.0,118.0,979.0,81.0,1474.0,757.0,24.8,25.3,0.7793,356.57894736842104,11,4
2004-04-27,1900-01-01 12:00:00,2.4,1179.0,14.6,1137.0,132.0,829.0,87.0,1651.0,949.0,27.2,22.0,0.7785,401.2481203007519,12,4
2004-04-27,1900-01-01 13:00:00,3.0,1251.0,18.0,1238.0,150.0,773.0,107.0,1779.0,1109.0,28.2,20.4,0.7677,433.0075187969925,13,4
2004-04-27,1900-01-01 14:00:00,2.0,1120.0,12.0,1048.0,121.0,898.0,95.0,1560.0,870.0,25.4,24.2,0.7733,377.9172932330827,14,4
2004-04-27,1900-01-01 15:00:00,2.7,1187.0,14.8,1142.0,149.0,840.0,110.0,1651.0,1011.0,25.7,23.8,0.7737,401.2481203007519,15,4
2004-04-27,1900-01-01 16:00:00,2.2,1145.0,12.5,1066.0,120.0,903.0,99.0,1592.0,885.0,27.2,22.1,0.7811,385.85714285714283,16,4
2004-04-27,1900-01-01 17:00:00,2.9,1215.0,15.5,1164.0,155.0,817.0,113.0,1689.0,1015.0,27.0,22.3,0.786,410.6766917293233,17,4
2004-04-27,1900-01-01 18:00:00,3.4,1317.0,17.7,1231.0,172.0,766.0,127.0,1798.0,1155.0,24.5,27.8,0.8433,437.7218045112782,18,4
2004-04-27,1900-01-01 19:00:00,3.9,1388.0,21.6,1341.0,177.0,702.0,131.0,1955.0,1315.0,23.7,30.2,0.8718,476.6766917293233,19,4
2004-04-27,1900-01-01 20:00:00,3.6,1295.0,18.9,1266.0,181.0,716.0,137.0,1849.0,1359.0,21.5,34.5,0.8746,450.37593984962405,20,4
2004-04-27,1900-01-01 21:00:00,2.5,1153.0,12.5,1066.0,135.0,811.0,122.0,1651.0,1194.0,19.9,37.8,0.8675,401.2481203007519,21,4
2004-04-27,1900-01-01 22:00:00,1.8,1078.0,8.8,932.0,99.0,905.0,100.0,1511.0,951.0,18.9,40.6,0.8771,365.7593984962406,22,4
2004-04-27,1900-01-01 23:00:00,2.0,1133.0,10.9,1012.0,111.0,806.0,108.0,1608.0,1054.0,17.9,43.5,0.884,389.82706766917295,23,4
2004-04-28,1900-01-01 00:00:00,1.3,1055.0,8.0,899.0,72.0,880.0,83.0,1504.0,980.0,17.4,46.3,0.9112,364.02255639097746,0,4
2004-04-28,1900-01-01 01:00:00,1.0,953.0,4.4,735.0,54.0,999.0,74.0,1396.0,898.0,18.1,44.7,0.9186,337.22556390977445,1,4
2004-04-28,1900-01-01 02:00:00,0.6,892.0,2.8,639.0,41.0,1139.0,64.0,1359.0,803.0,16.5,50.1,0.9331,328.0451127819549,2,4
2004-04-28,1900-01-01 03:00:00,0.6,895.0,2.7,632.0,114.57692307692308,1167.0,59.5,1347.0,684.0,14.2,56.9,0.9141,325.0676691729323,3,4
2004-04-28,1900-01-01 04:00:00,0.5599999999999999,859.0,2.2,602.0,24.0,1209.0,40.0,1321.0,644.0,14.7,56.2,0.9341,318.61654135338347,4,4
2004-04-28,1900-01-01 05:00:00,0.5,856.0,2.5,619.0,29.0,1191.0,39.0,1345.0,677.0,16.3,52.8,0.9722,324.57142857142856,5,4
2004-04-28,1900-01-01 06:00:00,1.1,1030.0,7.5,880.0,76.0,892.0,69.0,1539.0,996.0,13.9,60.7,0.9597,372.70676691729324,6,4
2004-04-28,1900-01-01 07:00:00,5.5,1689.0,30.4,1560.0,321.0,529.0,104.0,2396.0,1736.0,15.0,58.3,0.9876,61.0,7,4
2004-04-28,1900-01-01 08:00:00,4.2,1486.0,22.0,1351.0,274.0,571.0,100.0,2112.0,1692.0,16.1,54.8,0.996,47.72727272727273,8,4
2004-04-28,1900-01-01 09:00:00,4.6,1592.0,24.7,1423.0,322.0,577.0,146.0,2155.0,2108.0,19.3,46.4,1.0248,52.0,9,4
2004-04-28,1900-01-01 10:00:00,3.4,1469.0,18.4,1252.0,255.0,692.0,155.0,1903.0,1807.0,24.2,33.8,1.0097,463.77443609022555,10,4
2004-04-28,1900-01-01 11:00:00,2.8,1364.0,16.8,1205.0,196.0,723.0,139.0,1850.0,1566.0,26.7,28.7,0.9895,450.62406015037595,11,4
2004-04-28,1900-01-01 12:00:00,2.5,1285.0,14.2,1123.0,136.0,755.0,121.0,1741.0,1293.0,27.4,28.2,1.0098,423.57894736842104,12,4
2004-04-28,1900-01-01 13:00:00,2.4,1311.0,15.7,1170.0,119.0,748.0,108.0,1787.0,1219.0,28.1,26.9,1.0094,434.9924812030075,13,4
2004-04-28,1900-01-01 14:00:00,3.2,1416.0,21.9,1348.0,169.0,684.0,126.0,1969.0,1330.0,27.7,26.5,0.9693,480.1503759398496,14,4
2004-04-28,1900-01-01 15:00:00,3.5,1387.0,20.8,1318.0,197.0,701.0,145.0,1890.0,1299.0,28.4,23.4,0.8935,460.5488721804511,15,4
2004-04-28,1900-01-01 16:00:00,2.9,1329.0,16.2,1185.0,140.0,768.0,121.0,1750.0,1111.0,28.4,26.0,0.9922,425.812030075188,16,4
2004-04-28,1900-01-01 17:00:00,3.6,1496.0,19.8,1292.0,178.0,680.0,145.0,1878.0,1300.0,27.3,30.0,1.0752,457.57142857142856,17,4
2004-04-28,1900-01-01 18:00:00,4.8,1676.0,28.9,1525.0,223.0,567.0,160.0,2226.0,1653.0,24.3,37.3,1.1199,54.0,18,4
2004-04-28,1900-01-01 19:00:00,5.4,1724.0,28.3,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,1.1746,60.0,19,4
2004-04-28,1900-01-01 20:00:00,5.3,1642.0,24.9,1426.0,265.0,597.0,162.0,2117.0,1720.0,21.8,43.6,1.1226,59.0,20,4
2004-04-28,1900-01-01 21:00:00,2.7,1267.0,13.1,1088.0,151.0,764.0,129.0,1740.0,1339.0,19.8,46.8,1.0702,423.3308270676692,21,4
2004-04-28,1900-01-01 22:00:00,1.4,1146.0,8.6,923.0,79.0,845.0,96.0,1575.0,1166.0,19.6,49.8,1.1221,381.6390977443609,22,4
2004-04-28,1900-01-01 23:00:00,1.6,1216.0,9.5,960.0,87.0,788.0,92.0,1662.0,1256.0,17.9,56.2,1.142,403.97744360902254,23,4
2004-04-29,1900-01-01 00:00:00,1.5,1128.0,7.8,891.0,88.0,838.0,89.0,1574.0,1125.0,17.4,55.6,1.0963,381.390977443609,0,4
2004-04-29,1900-01-01 01:00:00,1.0,1042.0,5.2,772.0,51.0,923.0,61.0,1495.0,968.0,16.8,59.5,1.1269,361.7894736842105,1,4
2004-04-29,1900-01-01 02:00:00,0.6,926.0,2.8,639.0,34.0,1115.0,54.0,1409.0,814.0,15.9,60.1,1.0806,340.4511278195489,2,4
2004-04-29,1900-01-01 03:00:00,0.4,898.0,2.3,608.0,114.57692307692308,1154.0,59.5,1386.0,743.0,15.6,61.2,1.0784,334.7443609022556,3,4
2004-04-29,1900-01-01 04:00:00,0.5599999999999999,889.0,2.5,617.0,31.0,1168.0,44.0,1382.0,758.0,14.6,63.4,1.0446,333.7518796992481,4,4
2004-04-29,1900-01-01 05:00:00,0.8,959.0,4.4,734.0,76.0,1038.0,57.0,1470.0,861.0,13.3,67.0,1.0203,355.5864661654135,5,4
2004-04-29,1900-01-01 06:00:00,1.5,1097.0,9.4,956.0,139.0,827.0,68.0,1620.0,1047.0,12.9,66.5,0.9846,392.8045112781955,6,4
2004-04-29,1900-01-01 07:00:00,4.9,1674.0,29.8,1547.0,293.0,539.0,95.0,2405.0,1665.0,14.8,61.3,1.0237,55.0,7,4
2004-04-29,1900-01-01 08:00:00,7.2,1771.0,36.2,1690.0,368.0,461.0,125.0,2572.0,1982.0,16.1,56.5,1.0274,78.0,8,4
2004-04-29,1900-01-01 09:00:00,3.5,1408.0,18.0,1241.0,250.0,648.0,135.0,1886.0,1711.0,18.6,47.8,1.0143,459.5563909774436,9,4
2004-04-29,1900-01-01 10:00:00,2.1,1156.0,10.9,1009.0,145.0,875.0,118.0,1583.0,1204.0,23.8,30.2,0.8771,383.62406015037595,10,4
2004-04-29,1900-01-01 11:00:00,1.5,1042.0,9.0,941.0,110.0,971.0,91.0,1491.0,871.0,25.4,25.0,0.7966,360.796992481203,11,4
2004-04-29,1900-01-01 12:00:00,2.0,1167.0,14.4,1128.0,104.0,829.0,89.0,1716.0,1040.0,25.6,25.5,0.8234,417.37593984962405,12,4
2004-04-29,1900-01-01 13:00:00,3.8,1398.0,22.3,1360.0,205.0,656.0,129.0,2037.0,1439.0,24.9,29.9,0.9325,497.02255639097746,13,4
2004-04-29,1900-01-01 14:00:00,3.4,1458.0,20.9,1321.0,201.0,654.0,122.0,2023.0,1516.0,22.4,37.9,1.016,493.5488721804511,14,4
2004-04-29,1900-01-01 15:00:00,4.4,1554.0,23.1,1379.0,266.0,614.0,138.0,2151.0,1693.0,21.7,44.0,1.1242,50.0,15,4
2004-04-29,1900-01-01 16:00:00,3.9,1495.0,21.2,1331.0,246.0,615.0,136.0,2069.0,1635.0,21.4,44.4,1.1176,44.31818181818181,16,4
2004-04-29,1900-01-01 17:00:00,4.9,1560.0,24.8,1424.0,247.0,579.0,143.0,2176.0,1688.0,20.8,45.3,1.1016,55.0,17,4
2004-04-29,1900-01-01 18:00:00,5.4,1664.0,28.6,1519.0,271.0,553.0,145.0,2312.0,1820.0,20.2,48.6,1.1354,60.0,18,4
2004-04-29,1900-01-01 19:00:00,6.5,1761.0,32.6,1610.0,332.0,502.0,146.0,2488.0,2006.0,20.2,50.8,1.1924,71.0,19,4
2004-04-29,1900-01-01 20:00:00,4.3,1524.0,19.2,1275.0,245.0,608.0,122.0,2046.0,1740.0,18.6,57.6,1.2233,499.25563909774434,20,4
2004-04-29,1900-01-01 21:00:00,2.9,1398.0,16.3,1189.0,180.0,646.0,112.0,1931.0,1577.0,18.2,58.8,1.2173,470.7218045112782,21,4
2004-04-29,1900-01-01 22:00:00,2.7,1342.0,13.7,1106.0,156.0,694.0,102.0,1856.0,1443.0,17.8,61.0,1.2352,452.1127819548872,22,4
2004-04-29,1900-01-01 23:00:00,2.8,1433.0,13.6,1104.0,172.0,681.0,97.0,1876.0,1411.0,17.0,70.7,1.3554,457.0751879699248,23,4
2004-04-30,1900-01-01 00:00:00,2.3,1297.0,11.1,1019.0,137.0,733.0,85.0,1823.0,1217.0,16.2,76.9,1.4051,443.9248120300752,0,4
2004-04-30,1900-01-01 01:00:00,1.7,1179.0,7.6,884.0,91.0,830.0,76.0,1696.0,1086.0,15.7,78.6,1.3943,412.4135338345865,1,4
2004-04-30,1900-01-01 02:00:00,1.2,1097.0,5.9,809.0,80.0,897.0,74.0,1628.0,1050.0,15.7,78.4,1.3917,394.7894736842105,2,4
2004-04-30,1900-01-01 03:00:00,1.0,1054.0,5.0,761.0,114.57692307692308,963.0,59.5,1598.0,965.0,15.7,77.4,1.3683,387.3458646616541,3,4
2004-04-30,1900-01-01 04:00:00,0.5599999999999999,1017.0,4.0,711.0,46.0,1009.0,56.0,1554.0,906.0,15.4,78.5,1.3635,376.42857142857144,4,4
2004-04-30,1900-01-01 05:00:00,0.8,1005.0,4.5,738.0,68.0,1005.0,66.0,1563.0,917.0,15.7,74.7,1.3194,378.6616541353383,5,4
2004-04-30,1900-01-01 06:00:00,1.7,1206.0,9.3,949.0,162.0,818.0,90.0,1771.0,1116.0,15.9,73.1,1.3136,431.02255639097746,6,4
2004-04-30,1900-01-01 07:00:00,3.0,1458.0,18.3,1249.0,213.0,662.0,111.0,2033.0,1380.0,16.6,68.2,1.2737,496.03007518796994,7,4
2004-04-30,1900-01-01 08:00:00,3.4,1405.0,19.9,1295.0,161.0,638.0,103.0,2065.0,1378.0,18.7,57.6,1.2323,38.63636363636363,8,4
2004-04-30,1900-01-01 09:00:00,3.3,1381.0,16.6,1199.0,209.0,685.0,117.0,1970.0,1365.0,17.6,65.0,1.2945,480.3984962406015,9,4
2004-04-30,1900-01-01 10:00:00,2.7,1315.0,12.6,1072.0,191.0,736.0,116.0,1833.0,1273.0,16.3,73.2,1.3458,446.406015037594,10,4
2004-04-30,1900-01-01 11:00:00,2.6,1332.0,12.9,1082.0,215.0,707.0,109.0,1889.0,1242.0,16.0,78.5,1.4209,460.30075187969925,11,4
2004-04-30,1900-01-01 12:00:00,3.2,1362.0,14.9,1145.0,212.0,673.0,116.0,1973.0,1294.0,17.3,72.4,1.4125,481.1428571428571,12,4
2004-04-30,1900-01-01 13:00:00,3.4,1399.0,17.4,1222.0,202.0,643.0,115.0,2061.0,1413.0,19.4,60.9,1.3545,38.63636363636363,13,4
2004-04-30,1900-01-01 14:00:00,2.6,1310.0,15.4,1160.0,153.0,695.0,94.0,1939.0,1224.0,21.4,50.9,1.2823,472.70676691729324,14,4
2004-04-30,1900-01-01 15:00:00,3.4,1399.0,16.7,1201.0,185.0,699.0,121.0,1971.0,1318.0,22.7,45.8,1.2465,480.6466165413534,15,4
2004-04-30,1900-01-01 16:00:00,4.0,1524.0,18.0,1239.0,210.0,644.0,114.0,2139.0,1404.0,20.9,60.8,1.4852,45.45454545454545,16,4
2004-04-30,1900-01-01 17:00:00,4.5,1487.0,19.2,1274.0,215.0,641.0,110.0,2133.0,1471.0,21.0,54.3,1.3353,51.0,17,4
2004-04-30,1900-01-01 18:00:00,4.2,1480.0,21.0,1324.0,215.0,622.0,122.0,2162.0,1623.0,20.8,54.4,1.3194,47.72727272727273,18,4
2004-04-30,1900-01-01 19:00:00,5.7,1626.0,26.9,1476.0,281.0,555.0,135.0,2356.0,1786.0,19.8,58.6,1.3392,63.0,19,4
2004-04-30,1900-01-01 20:00:00,4.4,1449.0,19.5,1282.0,254.0,625.0,133.0,2100.0,1569.0,19.1,61.1,1.3345,50.0,20,4
2004-04-30,1900-01-01 21:00:00,3.1,1363.0,15.1,1152.0,189.0,684.0,110.0,1951.0,1495.0,18.2,65.4,1.3529,475.6842105263158,21,4
2004-04-30,1900-01-01 22:00:00,3.0,1371.0,14.6,1136.0,174.0,689.0,102.0,1927.0,1471.0,18.1,66.1,1.3579,469.7293233082707,22,4
2004-04-30,1900-01-01 23:00:00,3.1,1406.0,13.7,1107.0,167.0,718.0,108.0,1872.0,1384.0,17.7,66.9,1.3422,456.0827067669173,23,4
2004-05-01,1900-01-01 00:00:00,3.5,1425.0,15.2,1155.0,185.0,709.0,110.0,1936.0,1789.0,17.8,66.8,1.346,471.9624060150376,0,5
2004-05-01,1900-01-01 01:00:00,2.4,1179.0,9.3,951.0,129.0,826.0,84.0,1724.0,1323.0,17.3,68.3,1.3346,419.3609022556391,1,5
2004-05-01,1900-01-01 02:00:00,1.6,1047.0,6.5,833.0,85.0,939.0,71.0,1647.0,1081.0,16.5,70.2,1.3099,399.50375939849624,2,5
2004-05-01,1900-01-01 03:00:00,1.3,1009.0,6.3,825.0,114.57692307692308,950.0,73.55424430641823,1629.0,938.0,15.7,73.1,1.2902,395.0375939849624,3,5
2004-05-01,1900-01-01 04:00:00,0.7161138190803902,882.0,3.5,685.0,35.0,1134.0,42.0,1492.0,673.0,16.2,69.9,1.2756,361.0451127819549,4,5
2004-05-01,1900-01-01 05:00:00,0.6,858.0,2.6,624.0,24.0,1205.0,32.0,1434.0,543.0,16.7,67.1,1.2619,439.0,5,5
2004-05-01,1900-01-01 06:00:00,0.7,875.0,3.1,659.0,30.0,1180.0,35.0,1452.0,561.0,16.7,66.9,1.2631,457.0,6,5
2004-05-01,1900-01-01 07:00:00,1.2,1012.0,6.5,833.0,75.0,916.0,67.0,1632.0,862.0,16.9,66.5,1.2688,395.78195488721803,7,5
2004-05-01,1900-01-01 08:00:00,1.5,1049.0,6.5,836.0,79.0,926.0,73.0,1615.0,901.0,17.7,62.0,1.2458,391.56390977443607,8,5
2004-05-01,1900-01-01 09:00:00,1.8,1131.0,8.8,932.0,104.0,854.0,86.0,1693.0,1048.0,19.4,54.6,1.2184,411.6691729323308,9,5
2004-05-01,1900-01-01 10:00:00,2.1,1120.0,8.8,931.0,118.0,886.0,89.0,1652.0,971.0,21.6,46.1,1.1725,401.49624060150376,10,5
2004-05-01,1900-01-01 11:00:00,1.9,1117.0,9.2,946.0,105.0,909.0,86.0,1657.0,915.0,24.6,36.7,1.1202,402.7368421052632,11,5
2004-05-01,1900-01-01 12:00:00,2.0,1110.0,9.2,948.0,101.0,901.0,86.0,1632.0,891.0,26.0,31.9,1.0566,395.78195488721803,12,5
2004-05-01,1900-01-01 13:00:00,1.3,962.0,6.1,816.0,65.0,1044.0,66.0,1489.0,628.0,25.6,31.5,1.0184,360.30075187969925,13,5
2004-05-01,1900-01-01 14:00:00,1.3,963.0,6.5,835.0,59.0,1029.0,68.0,1495.0,556.0,24.8,34.8,1.0716,452.0,14,5
2004-05-01,1900-01-01 15:00:00,1.8,1050.0,9.2,948.0,80.0,928.0,82.0,1584.0,652.0,26.1,30.3,1.0101,383.8721804511278,15,5
2004-05-01,1900-01-01 16:00:00,2.0,1053.0,8.3,911.0,98.0,949.0,91.0,1603.0,683.0,25.5,33.5,1.0767,388.5864661654135,16,5
2004-05-01,1900-01-01 17:00:00,1.8,1045.0,8.3,910.0,89.0,948.0,95.0,1598.0,624.0,23.7,37.2,1.0746,387.3458646616541,17,5
2004-05-01,1900-01-01 18:00:00,2.4,1124.0,11.0,1013.0,114.0,849.0,104.0,1676.0,733.0,22.3,38.9,1.0324,407.45112781954884,18,5
2004-05-01,1900-01-01 19:00:00,4.0,1330.0,14.7,1140.0,195.0,759.0,131.0,1780.0,1062.0,20.7,42.8,1.0298,433.25563909774434,19,5
2004-05-01,1900-01-01 20:00:00,2.8,1171.0,10.8,1006.0,156.0,835.0,112.0,1674.0,988.0,19.0,51.7,1.1222,406.9548872180451,20,5
2004-05-01,1900-01-01 21:00:00,2.0,1085.0,9.4,954.0,109.0,866.0,100.0,1656.0,871.0,17.8,55.5,1.1174,402.4887218045113,21,5
2004-05-01,1900-01-01 22:00:00,3.6,1358.0,14.8,1144.0,184.0,727.0,115.0,1851.0,1243.0,17.4,57.6,1.1342,450.8721804511278,22,5
2004-05-01,1900-01-01 23:00:00,3.7,1385.0,13.3,1094.0,190.0,765.0,129.0,1769.0,1175.0,17.6,58.5,1.1645,430.5263157894737,23,5
2004-05-02,1900-01-01 00:00:00,2.3,1167.0,8.4,914.0,105.0,876.0,99.0,1599.0,1126.0,17.2,59.3,1.1551,387.593984962406,0,5
2004-05-02,1900-01-01 01:00:00,1.8,1072.0,7.9,894.0,76.0,893.0,74.0,1646.0,1118.0,17.1,60.4,1.1633,399.25563909774434,1,5
2004-05-02,1900-01-01 02:00:00,0.9,938.0,5.5,789.0,38.0,989.0,55.0,1536.0,864.0,16.4,62.2,1.1507,371.9624060150376,2,5
2004-05-02,1900-01-01 03:00:00,1.6,1000.0,6.6,838.0,114.57692307692308,910.0,73.55424430641823,1580.0,942.0,14.8,67.6,1.1352,382.8796992481203,3,5
2004-05-02,1900-01-01 04:00:00,0.7161138190803902,854.0,3.3,670.0,26.0,1141.0,35.0,1460.0,684.0,14.8,65.8,1.1028,353.10526315789474,4,5
2004-05-02,1900-01-01 05:00:00,0.6,815.0,2.6,628.0,33.0,1212.0,37.0,1426.0,689.0,14.7,65.2,1.0811,344.6691729323308,5,5
2004-05-02,1900-01-01 06:00:00,0.7,866.0,3.6,689.0,57.0,1138.0,45.0,1456.0,767.0,13.1,70.2,1.0554,352.1127819548872,6,5
2004-05-02,1900-01-01 07:00:00,0.8,911.0,4.8,751.0,48.0,1036.0,46.0,1518.0,817.0,14.3,66.2,1.0728,367.49624060150376,7,5
2004-05-02,1900-01-01 08:00:00,1.2,988.0,5.9,806.0,87.0,951.0,68.0,1568.0,940.0,16.0,61.6,1.1083,379.90225563909775,8,5
2004-05-02,1900-01-01 09:00:00,1.4,1046.0,6.9,851.0,94.0,920.0,77.0,1595.0,908.0,17.7,56.4,1.1342,386.6015037593985,9,5
2004-05-02,1900-01-01 10:00:00,1.6,1085.0,8.5,918.0,89.0,890.0,79.0,1639.0,871.0,21.3,44.7,1.1157,397.5187969924812,10,5
2004-05-02,1900-01-01 11:00:00,1.3,1008.0,6.1,816.0,78.0,1015.0,72.0,1531.0,689.0,23.6,36.4,1.0431,370.7218045112782,11,5
2004-05-02,1900-01-01 12:00:00,1.3,1004.0,6.2,821.0,72.0,1031.0,68.0,1510.0,629.0,24.3,34.0,1.0149,365.5112781954887,12,5
2004-05-02,1900-01-01 13:00:00,1.1,948.0,4.8,754.0,64.0,1086.0,64.0,1436.0,602.0,24.4,32.7,0.9863,498.0,13,5
2004-05-02,1900-01-01 14:00:00,1.2,1026.0,6.8,847.0,70.0,1010.0,73.0,1519.0,617.0,24.6,31.7,0.9647,367.7443609022556,14,5
2004-05-02,1900-01-01 15:00:00,1.5,1047.0,7.0,859.0,92.0,948.0,84.0,1538.0,677.0,23.9,34.3,1.002,372.45864661654133,15,5
2004-05-02,1900-01-01 16:00:00,1.1,1018.0,5.5,790.0,69.0,1047.0,67.0,1443.0,580.0,25.9,28.1,0.9258,476.0,16,5
2004-05-02,1900-01-01 17:00:00,1.9,1160.0,9.5,957.0,131.0,884.0,106.0,1637.0,861.0,24.5,32.3,0.9815,397.02255639097746,17,5
2004-05-02,1900-01-01 18:00:00,2.3,1269.0,11.9,1047.0,144.0,809.0,114.0,1721.0,1080.0,22.6,39.3,1.06,418.61654135338347,18,5
2004-05-02,1900-01-01 19:00:00,3.3,1394.0,13.8,1111.0,209.0,736.0,123.0,1853.0,1288.0,21.2,47.5,1.1828,451.36842105263156,19,5
2004-05-02,1900-01-01 20:00:00,2.6,1292.0,10.7,1003.0,170.0,789.0,108.0,1753.0,1163.0,19.9,54.9,1.2632,426.5563909774436,20,5
2004-05-02,1900-01-01 21:00:00,2.2,1212.0,9.7,966.0,152.0,840.0,100.0,1691.0,1043.0,19.4,52.1,1.1642,411.17293233082705,21,5
2004-05-02,1900-01-01 22:00:00,2.3,1137.0,10.2,985.0,171.0,858.0,118.0,1607.0,1045.0,19.4,42.6,0.9485,389.57894736842104,22,5
2004-05-02,1900-01-01 23:00:00,2.0,1080.0,8.3,910.0,153.0,923.0,121.0,1548.0,929.0,19.1,44.1,0.966,374.9398496240601,23,5
2004-05-03,1900-01-01 00:00:00,1.6,1031.0,7.1,861.0,97.0,903.0,94.0,1534.0,825.0,18.0,49.3,1.0086,371.4661654135338,0,5
2004-05-03,1900-01-01 01:00:00,0.8,917.0,3.0,654.0,37.0,1169.0,52.0,1414.0,545.0,17.6,54.6,1.0918,441.0,1,5
2004-05-03,1900-01-01 02:00:00,0.6,888.0,2.2,598.0,26.0,1228.0,39.0,1397.0,500.0,16.4,62.1,1.1493,398.6930693069307,2,5
2004-05-03,1900-01-01 03:00:00,0.4,872.0,1.7,564.0,114.57692307692308,1284.0,73.55424430641823,1385.0,494.0,15.6,65.3,1.1484,396.73267326732673,3,5
2004-05-03,1900-01-01 04:00:00,0.7161138190803902,876.0,1.5,547.0,25.0,1256.0,33.0,1351.0,505.0,16.0,61.4,1.1043,401.0,4,5
2004-05-03,1900-01-01 05:00:00,0.7,964.0,3.7,697.0,61.0,1067.0,57.0,1516.0,717.0,15.8,64.3,1.1416,367.0,5,5
2004-05-03,1900-01-01 06:00:00,1.3,1147.0,8.2,906.0,152.0,815.0,80.0,1687.0,1126.0,16.0,65.8,1.1844,410.18045112781954,6,5
2004-05-03,1900-01-01 07:00:00,3.4,1493.0,21.1,1328.0,283.0,577.0,101.0,2193.0,1597.0,16.8,62.5,1.1869,38.63636363636363,7,5
2004-05-03,1900-01-01 08:00:00,4.7,1597.0,26.5,1466.0,320.0,518.0,109.0,2400.0,1687.0,16.9,66.1,1.2613,53.0,8,5
2004-05-03,1900-01-01 09:00:00,3.4,1483.0,17.4,1222.0,318.0,597.0,109.0,2054.0,1529.0,17.4,68.9,1.3557,38.63636363636363,9,5
2004-05-03,1900-01-01 10:00:00,2.5,1222.0,12.9,1080.0,201.0,742.0,111.0,1755.0,1366.0,21.4,45.0,1.1291,427.05263157894734,10,5
